InvID,ProductID,ProductName,WarehouseLocation,Availability,Demand,OrderDate
48998,15,Walker-Jones Notebook,"Hyderabad, Telangana",0.0,51.0,2024-05-31
48999,46,"Smith, Hanson and Barrett Tablet","Coimbatore, Tamil Nadu",0.0,234.0,2024-07-22
49000,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",0.0,101.0,2022-09-08
49001,55,Quinn-Brooks Moisturizer,"Patna, Bihar",0.0,127.0,2023-09-03
49002,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",98.0,408.0,2023-12-21
49003,88,Brandt-Hayes Microwave,"Vadodara, Gujarat",0.0,324.0,2024-01-15
49004,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,169.0,2022-08-17
49005,56,Fischer-Chandler Camera,"Hyderabad, Telangana",372.0,44600.0,2024-08-05
49006,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",200.0,236.0,2023-01-29
49007,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",0.0,430.0,2024-08-15
49008,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",,326.0,2024-03-20
49009,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",259.0,382.0,2022-10-29
49010,37,Suarez-James Curtains,"Vijayawada, Andhra Pradesh",282.0,335.0,2024-03-13
49011,86,"Johnson, Carroll and Barton Lipstick","Raipur, Chhattisgarh",0.0,177.0,2023-02-19
49012,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",138.0,240.0,2024-02-09
49013,38,Porter-James Camera,"Kolkata, West Bengal",106.0,187.0,2024-04-12
49014,85,Liu Group Cushion,"Indore, Madhya Pradesh",274.0,340.0,2023-01-08
49015,7,Smith PLC Vase,"Bhubaneswar, Odisha",367.0,396.0,2022-07-02
49016,39,Cunningham Group Tablet,"Pune, Maharashtra",128.0,,2023-10-13
49017,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",0.0,78.0,2022-05-25
49018,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",65.0,155.0,2022-05-09
49019,65,"Walls, Hines and Brooks Pen","Jammu, J&K",172.0,224.0,2022-08-07
49020,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",109.0,191.0,2023-11-23
49021,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",162.0,357.0,2024-09-01
49022,42,Brewer-Fowler Lipstick,"Guwahati, Assam",0.0,51.0,2022-04-25
49023,40,"Jones, Tran and Murray Massage Oil","Ahmedabad, Gujarat",200.0,399.0,2022-10-10
49024,78,Hernandez-Campos Cushion,"Pune, Maharashtra",324.0,450.0,2022-05-24
49025,92,Herman Inc Smartwatch,"Noida, Uttar Pradesh",285.0,448.0,2022-06-29
49026,80,Phillips-Lewis Camera,"Kochi, Kerala",74.0,443.0,2024-01-01
49027,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",0.0,227.0,2023-03-03
49028,100,Odom and Sons Moisturizer,"Madurai, Tamil Nadu",161.0,313.0,2023-12-11
49029,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",0.0,224.0,2023-04-20
49030,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",0.0,411.0,2023-12-12
49031,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,288.0,2024-01-25
49032,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",120.0,156.0,2023-12-23
49033,21,"Grant, Kent and Cook Yoga Mat","Delhi, Delhi",215.0,326.0,2023-08-26
49034,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",437.0,498.0,2022-09-15
49035,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",0.0,84.0,2024-02-01
49036,79,Santiago LLC Refrigerator,"Amritsar, Punjab",30.0,322.0,2022-12-24
49037,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",0.0,209.0,2022-08-01
49038,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",0.0,117.0,2024-03-20
49039,95,Hicks LLC Smartwatch,"Srinagar, J&K",0.0,354.0,2022-08-05
49040,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",0.0,236.0,2023-01-13
49041,65,"Walls, Hines and Brooks Pen","Jammu, J&K",8.0,249.0,2022-05-11
49042,22,"Chung, Flowers and Henderson Eraser","Shimla, Himachal Pradesh",187.0,304.0,2024-03-14
49043,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",50.0,371.0,2022-04-28
49044,42,Brewer-Fowler Lipstick,"Guwahati, Assam",0.0,216.0,2024-01-09
49045,65,"Walls, Hines and Brooks Pen","Jammu, J&K",347.0,423.0,2023-09-19
49046,95,Hicks LLC Smartwatch,"Srinagar, J&K",155.0,46400.0,2022-06-06
49047,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,96.0,2022-12-13
49048,84,Miller Group Smartphone,"Hyderabad, Telangana",0.0,95.0,2023-10-13
49049,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",0.0,210.0,2022-04-06
49050,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",19.0,191.0,2024-08-23
49051,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",153.0,399.0,2022-06-08
49052,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",0.0,394.0,2022-01-16
49053,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",99.0,253.0,2022-08-17
49054,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",0.0,172.0,2024-03-15
49055,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",152.0,267.0,2023-09-05
49056,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",285.0,316.0,2022-06-13
49057,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",123.0,135.0,2022-03-29
49058,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",0.0,111.0,2023-05-07
49059,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",193.0,431.0,2024-06-16
49060,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",348.0,384.0,2022-02-21
49061,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",121.0,448.0,2023-05-30
49062,80,Phillips-Lewis Camera,"Kochi, Kerala",0.0,148.0,2023-10-18
49063,42,Brewer-Fowler Lipstick,"Guwahati, Assam",320.0,355.0,2024-04-22
49064,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",0.0,156.0,2022-06-14
49065,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",0.0,324.0,2024-07-23
49066,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",0.0,13000.0,2022-02-28
49067,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",293.0,353.0,2023-04-16
49068,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",0.0,78.0,2024-06-23
49069,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,147.0,2022-08-18
49070,30,Garcia-Bush Eraser,"Noida, Uttar Pradesh",405.0,424.0,2023-12-22
49071,80,Phillips-Lewis Camera,"Kochi, Kerala",0.0,437.0,2023-03-28
49072,84,Miller Group Smartphone,"Hyderabad, Telangana",307.0,480.0,2022-09-05
49073,7,Smith PLC Vase,"Bhubaneswar, Odisha",144.0,237.0,2023-05-25
49074,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",0.0,114.0,2022-09-18
49075,46,"Smith, Hanson and Barrett Tablet","Coimbatore, Tamil Nadu",168.0,398.0,2022-08-09
49076,37,Suarez-James Curtains,"Vijayawada, Andhra Pradesh",0.0,181.0,2023-04-28
49077,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",0.0,217.0,2022-02-19
49078,84,Miller Group Smartphone,"Hyderabad, Telangana",0.0,336.0,2023-04-17
49079,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,216.0,2024-06-16
49080,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",69.0,309.0,2023-10-01
49081,57,Walker PLC Laptop,"Dehradun, Uttarakhand",221.0,287.0,2024-01-08
49082,55,Quinn-Brooks Moisturizer,"Patna, Bihar",,224.0,2024-02-13
49083,7,Smith PLC Vase,"Bhubaneswar, Odisha",128.0,452.0,2023-09-02
49084,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",9.0,322.0,2024-08-05
49085,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",0.0,167.0,2023-03-03
49086,24,Gutierrez-Thompson Cushion,"Bhopal, Madhya Pradesh",0.0,149.0,2022-01-28
49087,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",0.0,141.0,2023-06-19
49088,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",315.0,472.0,2023-04-26
49089,62,Vasquez-Bowers Laptop,"Lucknow, Uttar Pradesh",0.0,388.0,2022-04-23
49090,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",,249.0,2024-06-11
49091,84,Miller Group Smartphone,"Hyderabad, Telangana",114.0,424.0,2023-07-08
49092,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",0.0,344.0,2022-07-22
49093,36,Brown-Larson Perfume,"Surat, Gujarat",161.0,398.0,2023-01-03
49094,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",328.0,432.0,2023-01-12
49095,41,Rowland-Rodriguez Protein Powder,"Amritsar, Punjab",46.0,431.0,2023-01-16
49096,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",0.0,282.0,2022-01-30
49097,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",0.0,378.0,2022-08-08
49098,55,Quinn-Brooks Moisturizer,"Patna, Bihar",297.0,442.0,2023-12-01
49099,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",245.0,355.0,2023-07-08
49100,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",78.0,255.0,2023-11-06
49101,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",0.0,60.0,2024-04-09
49102,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",101.0,140.0,2023-03-21
49103,38,Porter-James Camera,"Kolkata, West Bengal",0.0,148.0,2022-06-20
49104,65,"Walls, Hines and Brooks Pen","Jammu, J&K",160.0,177.0,2022-06-29
49105,93,Dillon-Doyle Eraser,"Lucknow, Uttar Pradesh",261.0,369.0,2022-01-01
49106,58,Cannon Inc Perfume,"Kochi, Kerala",20.0,263.0,2022-07-11
49107,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,401.0,2022-03-24
49108,47,Vega and Sons Protein Powder,"Ranchi, Jharkhand",0.0,389.0,2023-08-28
49109,36,Brown-Larson Perfume,"Surat, Gujarat",10.0,454.0,2023-08-24
49110,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",0.0,93.0,2024-08-30
49111,79,Santiago LLC Refrigerator,"Amritsar, Punjab",13250.0,286.0,2024-04-20
49112,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",52.0,356.0,2022-02-09
49113,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",407.0,485.0,2023-03-10
49114,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",223.0,412.0,2023-02-09
49115,83,Sanchez Group Washing Machine,"Lucknow, Uttar Pradesh",0.0,180.0,2023-05-13
49116,90,Johnson Ltd Washing Machine,"Kanpur, Uttar Pradesh",190.0,324.0,2024-06-20
49117,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",173.0,264.0,2023-10-04
49118,97,Willis-Davenport Tablet,"Delhi, Delhi",43.0,395.0,2023-10-16
49119,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,23200.0,2023-04-03
49120,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,415.0,2024-06-18
49121,69,Bennett LLC Marker,"Mysuru, Karnataka",16.0,432.0,2023-03-25
49122,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",0.0,80.0,2023-06-22
49123,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,196.0,2024-04-10
49124,39,Cunningham Group Tablet,"Pune, Maharashtra",52.0,175.0,2023-02-10
49125,90,Johnson Ltd Washing Machine,"Kanpur, Uttar Pradesh",137.0,362.0,2022-11-08
49126,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",0.0,332.0,2022-10-16
49127,52,"Lindsey, Moore and Hernandez Perfume","Amritsar, Punjab",185.0,429.0,2022-08-19
49128,38,Porter-James Camera,"Kolkata, West Bengal",0.0,415.0,2024-05-15
49129,89,"Fuller, Carter and Schaefer Shampoo","Cuttack, Odisha",0.0,148.0,2023-01-31
49130,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",263.0,413.0,2023-07-28
49131,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",0.0,176.0,2022-09-04
49132,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,148.0,2022-01-23
49133,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",96.0,332.0,2023-05-01
49134,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",128.0,228.0,2023-05-16
49135,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",0.0,77.0,2024-07-08
49136,47,Vega and Sons Protein Powder,"Ranchi, Jharkhand",322.0,418.0,2022-03-24
49137,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",11.0,260.0,2022-01-21
49138,93,Dillon-Doyle Eraser,"Lucknow, Uttar Pradesh",0.0,407.0,2023-02-21
49139,65,"Walls, Hines and Brooks Pen","Jammu, J&K",0.0,304.0,2024-08-13
49140,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",49.0,195.0,2023-08-20
49141,69,Bennett LLC Marker,"Mysuru, Karnataka",32.0,96.0,2022-07-24
49142,49,Frederick Group Vase,"Mysuru, Karnataka",104.0,333.0,2023-08-15
49143,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,51.0,2024-07-04
49144,26,Nichols-Jones Refrigerator,"Chandigarh, UT",0.0,,2024-06-07
49145,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",183.0,,2024-01-02
49146,64,Browning-Burgess Vase,"Mysuru, Karnataka",0.0,67.0,2022-10-20
49147,15,Walker-Jones Notebook,"Hyderabad, Telangana",237.0,381.0,2022-12-26
49148,78,Hernandez-Campos Cushion,"Pune, Maharashtra",234.0,,2022-04-14
49149,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",297.0,,2023-12-02
49150,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",89.0,359.0,2024-01-19
49151,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",0.0,134.0,2024-01-23
49152,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",90.0,453.0,2023-10-13
49153,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",0.0,356.0,2023-12-31
49154,92,Herman Inc Smartwatch,"Noida, Uttar Pradesh",212.0,30800.0,2022-12-05
49155,58,Cannon Inc Perfume,"Kochi, Kerala",369.0,406.0,2024-03-12
49156,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,190.0,2024-05-13
49157,83,Sanchez Group Washing Machine,"Lucknow, Uttar Pradesh",0.0,,2023-03-31
49158,52,"Lindsey, Moore and Hernandez Perfume","Amritsar, Punjab",108.0,353.0,2023-01-09
49159,73,Hunt Ltd Smartphone,"Gurugram, Haryana",277.0,306.0,2023-05-11
49160,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",183.0,304.0,2023-05-04
49161,49,Frederick Group Vase,"Mysuru, Karnataka",435.0,447.0,2023-03-18
49162,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",226.0,488.0,2022-10-03
49163,58,Cannon Inc Perfume,"Kochi, Kerala",413.0,430.0,2022-06-17
49164,60,Scott-Daniels Washing Machine,"Jammu, J&K",294.0,496.0,2023-01-24
49165,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",381.0,483.0,2022-09-28
49166,79,Santiago LLC Refrigerator,"Amritsar, Punjab",69.0,316.0,2023-04-25
49167,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",0.0,98.0,2024-09-01
49168,7,Smith PLC Vase,"Bhubaneswar, Odisha",65.0,433.0,2022-09-07
49169,77,Moody LLC Stapler,"Pune, Maharashtra",49.0,,2024-02-11
49170,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,103.0,2024-03-30
49171,20,Juarez LLC Marker,"Indore, Madhya Pradesh",0.0,154.0,2022-10-03
49172,97,Willis-Davenport Tablet,"Delhi, Delhi",197.0,439.0,2022-02-18
49173,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",0.0,101.0,2024-03-19
49174,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",,111.0,2023-06-21
49175,52,"Lindsey, Moore and Hernandez Perfume","Amritsar, Punjab",220.0,245.0,2023-04-15
49176,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",173.0,333.0,2022-02-06
49177,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",146.0,,2023-02-16
49178,26,Nichols-Jones Refrigerator,"Chandigarh, UT",246.0,365.0,2023-04-22
49179,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",126.0,321.0,2023-11-02
49180,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",0.0,226.0,2022-03-05
49181,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",142.0,,2023-06-08
49182,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,456.0,2022-11-03
49183,95,Hicks LLC Smartwatch,"Srinagar, J&K",0.0,423.0,2022-03-28
49184,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",0.0,180.0,2022-06-28
49185,60,Scott-Daniels Washing Machine,"Jammu, J&K",92.0,277.0,2023-05-26
49186,15,Walker-Jones Notebook,"Hyderabad, Telangana",34.0,495.0,2023-10-18
49187,84,Miller Group Smartphone,"Hyderabad, Telangana",139.0,410.0,2023-03-18
49188,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",0.0,378.0,2022-03-26
49189,15,Walker-Jones Notebook,"Hyderabad, Telangana",,451.0,2024-06-16
49190,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",67.0,488.0,2023-10-02
49191,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",0.0,94.0,2022-04-02
49192,85,Liu Group Cushion,"Indore, Madhya Pradesh",,492.0,2023-08-09
49193,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",18000.0,479.0,2022-01-02
49194,95,Hicks LLC Smartwatch,"Srinagar, J&K",254.0,384.0,2023-01-05
49195,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",257.0,415.0,2023-07-31
49196,80,Phillips-Lewis Camera,"Kochi, Kerala",35.0,214.0,2022-08-10
49197,67,"Pace, Perez and White Perfume","Vadodara, Gujarat",183.0,398.0,2024-02-07
49198,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",156.0,286.0,2022-11-12
49199,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",180.0,404.0,2022-11-18
49200,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",99.0,485.0,2023-09-10
49201,37,Suarez-James Curtains,"Vijayawada, Andhra Pradesh",173.0,243.0,2023-08-08
49202,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",0.0,71.0,2022-06-08
49203,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",168.0,475.0,2023-10-12
49204,42,Brewer-Fowler Lipstick,"Guwahati, Assam",199.0,33400.0,2023-10-09
49205,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",317.0,362.0,2023-09-15
49206,38,Porter-James Camera,"Kolkata, West Bengal",227.0,340.0,2023-02-16
49207,15,Walker-Jones Notebook,"Hyderabad, Telangana",226.0,442.0,2024-06-08
49208,7,Smith PLC Vase,"Bhubaneswar, Odisha",114.0,309.0,2022-07-09
49209,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,,2023-12-04
49210,26,Nichols-Jones Refrigerator,"Chandigarh, UT",0.0,338.0,2022-05-31
49211,46,"Smith, Hanson and Barrett Tablet","Coimbatore, Tamil Nadu",0.0,168.0,2023-06-16
49212,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",346.0,477.0,2024-03-25
49213,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",0.0,94.0,2024-01-21
49214,60,Scott-Daniels Washing Machine,"Jammu, J&K",116.0,251.0,2023-08-11
49215,80,Phillips-Lewis Camera,"Kochi, Kerala",92.0,134.0,2022-05-15
49216,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",185.0,259.0,2024-03-10
49217,75,Hunt-Erickson Tablet,"Kochi, Kerala",,393.0,2023-07-31
49218,65,"Walls, Hines and Brooks Pen","Jammu, J&K",122.0,277.0,2022-07-30
49219,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,322.0,2023-08-20
49220,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",225.0,484.0,2024-02-29
49221,97,Willis-Davenport Tablet,"Delhi, Delhi",14.0,240.0,2023-03-18
49222,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",368.0,380.0,2024-06-16
49223,95,Hicks LLC Smartwatch,"Srinagar, J&K",239.0,375.0,2024-02-05
49224,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,172.0,2023-08-10
49225,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",0.0,146.0,2022-10-02
49226,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",0.0,158.0,2022-10-18
49227,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",52.0,400.0,2023-06-18
49228,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",0.0,69.0,2023-08-20
49229,38,Porter-James Camera,"Kolkata, West Bengal",0.0,269.0,2022-06-19
49230,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",0.0,75.0,2023-11-23
49231,58,Cannon Inc Perfume,"Kochi, Kerala",46.0,339.0,2022-06-10
49232,78,Hernandez-Campos Cushion,"Pune, Maharashtra",0.0,287.0,2024-02-20
49233,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",10750.0,342.0,2023-02-01
49234,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",38.0,446.0,2022-04-16
49235,56,Fischer-Chandler Camera,"Hyderabad, Telangana",9800.0,430.0,2022-04-22
49236,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",0.0,78.0,2022-12-31
49237,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",0.0,100.0,2023-02-27
49238,77,Moody LLC Stapler,"Pune, Maharashtra",0.0,211.0,2022-03-04
49239,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,59.0,2024-06-20
49240,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",0.0,70.0,2023-06-06
49241,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",0.0,220.0,2022-11-17
49242,37,Suarez-James Curtains,"Vijayawada, Andhra Pradesh",282.0,330.0,2023-04-02
49243,65,"Walls, Hines and Brooks Pen","Jammu, J&K",0.0,83.0,2024-04-14
49244,47,Vega and Sons Protein Powder,"Ranchi, Jharkhand",86.0,175.0,2022-04-21
49245,50,"Brown, Perez and Kramer Headphones","Chandigarh, UT",250.0,438.0,2023-05-25
49246,83,Sanchez Group Washing Machine,"Lucknow, Uttar Pradesh",0.0,303.0,2022-02-20
49247,48,Harris Group Foundation,"Visakhapatnam, Andhra Pradesh",100.0,106.0,2024-08-10
49248,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",0.0,339.0,2022-01-07
49249,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",153.0,370.0,2024-04-30
49250,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",0.0,224.0,2022-05-24
49251,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",87.0,493.0,2023-11-07
49252,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",364.0,389.0,2023-06-13
49253,73,Hunt Ltd Smartphone,"Gurugram, Haryana",0.0,23300.0,2024-06-03
49254,35,Crawford-Mccarthy Perfume,"Mysuru, Karnataka",0.0,182.0,2022-07-12
49255,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",0.0,95.0,2024-02-08
49256,73,Hunt Ltd Smartphone,"Gurugram, Haryana",0.0,129.0,2023-07-21
49257,7,Smith PLC Vase,"Bhubaneswar, Odisha",,70.0,2023-03-21
49258,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",0.0,283.0,2023-02-01
49259,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",0.0,328.0,2023-02-06
49260,64,Browning-Burgess Vase,"Mysuru, Karnataka",339.0,451.0,2022-02-18
49261,49,Frederick Group Vase,"Mysuru, Karnataka",0.0,50.0,2022-06-19
49262,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",35.0,346.0,2022-10-21
49263,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",111.0,373.0,2022-03-31
49264,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",55.0,63.0,2023-12-22
49265,22,"Chung, Flowers and Henderson Eraser","Shimla, Himachal Pradesh",0.0,334.0,2023-03-17
49266,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",,86.0,2024-03-01
49267,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",134.0,181.0,2022-05-25
49268,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",465.0,499.0,2024-02-23
49269,26,Nichols-Jones Refrigerator,"Chandigarh, UT",0.0,175.0,2023-03-10
49270,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",211.0,481.0,2023-02-20
49271,14,Nelson Inc Moisturizer,"Noida, Uttar Pradesh",0.0,188.0,2023-08-21
49272,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",0.0,239.0,2023-06-17
49273,36,Brown-Larson Perfume,"Surat, Gujarat",204.0,409.0,2023-07-23
49274,92,Herman Inc Smartwatch,"Noida, Uttar Pradesh",0.0,78.0,2022-02-03
49275,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",407.0,441.0,2022-10-21
49276,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",294.0,462.0,2022-10-20
49277,83,Sanchez Group Washing Machine,"Lucknow, Uttar Pradesh",0.0,331.0,2023-03-24
49278,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,113.0,2024-07-28
49279,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",7.0,309.0,2024-01-13
49280,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",0.0,251.0,2024-05-28
49281,55,Quinn-Brooks Moisturizer,"Patna, Bihar",0.0,161.0,2022-06-13
49282,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",16.0,289.0,2022-07-17
49283,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",42.0,496.0,2024-08-14
